SF_ID,OTHER_ID,SF_NAME,SF_TYPE_CD,SF_TYPE,SF_STATUS_CD,SF_STATUS,SF_PRIORITY_CD,SF_PRIORITY,SF_PROBLEM_CODE,SF_PROBLEM_CODE_DESCRIPTION,HEIGHT_FT,VOLUME_CY,FLOW_GPM,KEYWORDS,SHAPEAREA,SHAPELEN,OBJECTID
806750,0061-05,0061-05,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,15,40000,,,28299.9529854,976.244859785591,11011706
806753,0063-01,0063-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,25,13000,,,5931.802192895,420.220949174687,11011707
806754,0063-02,0063-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,35,75000,,,27142.09985063,664.393828374571,11011708
806755,0063-03,0063-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,325000,,,91977.10659715,3000.08932616783,11011709
806756,0063-04,0063-04,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,172000,,,64257.407865025,2581.39526169151,11011710
806757,0063-05,0063-05,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,30,260000,,,110695.956686465,3046.99827189105,11011711
806761,0065-01,0065-01,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,30,0,,H,101129.5210594,3089.19688128435,11011712
806762,0065-02,0065-02,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,0,0,,SA,169082.590375925,3841.29928849648,11011713
806763,0065-03,0065-03,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,30,0,,H,64745.8435833,1577.08522320431,11011714
806764,0065-04,0065-04,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,0,0,,SA,28041.018882725,826.869823552713,11011715
806766,0065-06,0065-06,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,21,21 Flooded Strip Mine,40,0,,DH,78708.87954452,1668.32456438535,11011716
806767,0065-07,0065-07,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,0,0,,SA,70855.828345175,1700.72856106111,11011717
806768,0066-01,0066-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,48000,,,19479.941311415,960.657674620824,11011718
806769,0066-02,0066-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,15,24000,,,20272.87297946,960.03784194074,11011719
806770,0066-03,0066-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,320000,,,143365.7968006,5298.31557123904,11011720
806771,0067-01,0067-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,35,290000,,,87991.17992502,2901.93288299924,11011721
806772,0067-02,0067-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,15,180000,,,65603.59747634,2532.64437978203,11011722
806773,0067-03,0067-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,500000,,H,142001.640939075,3828.9972885607,11011723
806774,0068-01,0068-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,150000,,,53740.13742791,1601.05774326514,11011724
806775,0069-01,0069-01,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,21,21 Flooded Strip Mine,0,0,,,22756.884122125,698.385219381889,11011725
806776,0069-02,0069-02,STBSN,Settling Basin,COM,Reclamation Complete,3,Environmental Impact,64,64 Coal Processing Settling Basin,0,0,,WA,5449.02102799,335.362428380646,11011726
806777,0069-03,0069-03,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,20,2400,,DH,5021.758447225,380.52047144483,11011727
806778,0069-04,0069-04,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,50,46300,,DH,17651.037730175,832.18085796616,11011728
806779,0069-05,0069-05,SPOIL,Spoil Area,COM,Reclamation Complete,2,Health or Safety Impact,22,22 Spoil Pile,40,46800,,DPE,7744.26882248,496.497747689116,11011729
806780,0070-01,0070-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,15,36000,,,31960.804249585,1499.51186516752,11011730
806781,0070-02,0070-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,15,48000,,,38302.467416855,905.671250681981,11011731
806782,0070-03,0070-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,15,60000,,,28882.24567847,1416.82435213756,11011732
806783,0070-04,0070-04,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,11000,,,36585.41702055,1657.09781717316,11011733
806784,0070-05,0070-05,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,54000,,,39592.32215598,1379.59878534179,11011734
806785,0070-06,0070-06,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,10,65000,,,33832.22597375,776.186622311731,11011735
806786,0071-01,0071-01,RFSPL,Refuse Pile,ABAND,Abandoned,3,Environmental Impact,40,40 Burning Refuse Pile,40,60000,,,44750.13831673,964.170359635462,11011736
806787,0072-01,0072-01,ACDM,Coal Deep Mine,ABAND,Abandoned,3,Environmental Impact,50,50 Underground Mine Fire,0,0,,,44874.011815345,918.649028825869,11011737
806788,0072-02,0072-02,ACDM,Coal Deep Mine,ABAND,Abandoned,3,Environmental Impact,50,50 Underground Mine Fire,0,0,,,37295.229009335,835.477922066093,11011738
806789,0073-01,0073-01,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,20,20 Dry Strip Mine,0,0,,,126000.56956153,1815.57129785555,11011739
806790,0073-02,0073-02,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,20,20 Dry Strip Mine,0,0,,,21699.65757811,617.027553138675,11011740
806791,0073-03,0073-03,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,21,21 Flooded Strip Mine,10,0,,HWB,28503.58997866,687.865772463767,11011741
806792,0073-04,0073-04,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,20,20 Dry Strip Mine,0,0,,,15531.39721565,508.775791673937,11011742
806804,0075-01,0075-01,ACDM,Coal Deep Mine,ABAND,Abandoned,3,Environmental Impact,50,50 Underground Mine Fire,0,0,,,57656.76199716,1214.87400888253,11011743
806805,0075-02,0075-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,150500,,,46918.74154529,1635.3443339111,11011744
806806,0076-01,0076-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,215000,,,77364.04226951,2467.42121041088,11011745
806807,0076-02,0076-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,204000,,,169602.993217085,3171.54288574664,11011746
806808,0076-03,0076-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,35,113000,,,50178.73528216,1055.92185710816,11011747
806809,0077-01,0077-01,ACDM,Coal Deep Mine,ABAND,Abandoned,3,Environmental Impact,50,50 Underground Mine Fire,0,0,,,172955.561925585,2245.38277910592,11011748
806811,0078-02,0078-02,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,08,08 Subsidence Prone Area,0,0,,,12205.501719425,421.016568786515,11011749
806814,0079-01,0079-01,ACDM,Coal Deep Mine,COM,Reclamation Complete,2,Health or Safety Impact,50,50 Underground Mine Fire,0,0,,UMF,36472.049151215,797.101172227464,11011750
806815,0079-02,0079-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,236600,,,71747.35225863,1876.74376068676,11011751
806816,0079-03,0079-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,64500,,,19230.33785267,793.112344818501,11011752
806817,0079-04,0079-04,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,40,64000,,,16943.79551153,599.590441335718,11011753
806818,0079-05,0079-05,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,35,207000,,,67010.498614775,2350.09305973276,11011754
806819,0079-06,0079-06,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,215100,,,57244.488207945,1810.09473621339,11011755
806820,0079-07,0079-07,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,258100,,,74891.87062356,3099.00036435898,11011756
806823,0080-02,0080-02,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,08,08 Subsidence Prone Area,0,0,,,28524.978291555,626.600798753893,11011757
806824,0081-01,0081-01,ACDM,Coal Deep Mine,ABAND,Abandoned,2,Health or Safety Impact,90,90 Mine pool/Flooded deep mine,0,0,,"UMF, CS",31780.995922815,663.504501140972,11011758
806825,0082-01,0082-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,35,113000,,,35998.59703826,1342.22573485675,11011759
806826,0082-02,0082-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,25,188000,,,122695.834687895,2807.71205166829,11011760
806827,0082-03,0082-03,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,32000,,,13235.770808125,564.183530680162,11011761
806828,0082-04,0082-04,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,22000,,,8702.37846857,657.220816358732,11011762
806829,0082-05,0082-05,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,15,24000,,,19957.115351405,650.494602657281,11011763
806830,0083-01,0083-01,RFSPL,Refuse Pile,COM,Reclamation Complete,UNDET,Priority has not been determined,41,41 Refuse Pile,25,21000,,,11055.28733436,474.494232088342,11011764
806831,0083-02,0083-02,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,21,21 Flooded Strip Mine,4,5000,,,3025.07019062,201.434860677264,11011765
806832,0083-03,0083-03,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,35,90000,,DH,43393.09768104,1350.13723288054,11011766
806833,0083-04,0083-04,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,20,20 Dry Strip Mine,40,250000,,,161799.175421215,2924.96010900354,11011767
806834,0083-05,0083-05,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,20,20 Dry Strip Mine,25,65000,,,34806.9081854,1571.56436907344,11011768
806835,0083-06,0083-06,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,20,20 Dry Strip Mine,20,170000,,,124099.37123896,2177.40580145995,11011769
806836,0083-07,0083-07,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,21,21 Flooded Strip Mine,10,5000,,,4208.86415527,274.513157019431,11011770
806837,0083-08,0083-08,ACSM,Coal Surface Mine,ABAND,Abandoned,UNDET,Priority has not been determined,21,21 Flooded Strip Mine,10,5000,,,3494.882892325,275.937134501879,11011771
806838,0083-09,0083-09,ACSM,Coal Surface Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,21,21 Flooded Strip Mine,4,5000,,,3648.093856485,220.530739218561,11011772
806840,0084-02,0084-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,0,0,,SA,412359.492781565,2797.66761753965,11011773
806843,0085-02,0085-02,SUB,Subsidence Area,ABAND,Abandoned,2,Health or Safety Impact,08,08 Subsidence Prone Area,0,0,,S,1581342.40297168,5049.55309549621,11011774
806845,0085-04,0085-04,ACDM,Coal Deep Mine,COM,Reclamation Complete,UNDET,Priority has not been determined,50,50 Underground Mine Fire,0,0,,,16144.72903682,651.694757787505,11011775
806847,0087-01,0087-01,RFSPL,Refuse Pile,COM,Reclamation Complete,2,Health or Safety Impact,40,40 Burning Refuse Pile,30,8000,,SB,15488.03307191,721.165146204918,11011776
806848,0087-02,0087-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,21000,,PI,96057.57109008,1519.88318165529,11011777
806849,0087-03,0087-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,35,38000,,PI,11710.39867002,622.810885813147,11011778
806850,0087-04,0087-04,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,2000000,,SA,796785.756553395,7248.18336155261,11011779
806851,0087-05,0087-05,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,97000,,SA,31043.41593796,661.655595944184,11011780
806853,0088-01,0088-01,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,08,08 Subsidence Prone Area,0,0,,,49239.379852845,901.147104993709,11011781
806854,0089-01,0089-01,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,40,129000,,PI,54386.44825194,2062.55623308793,11011782
806855,0089-02,0089-02,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,20,118000,,SA,74161.266762305,2364.76073542946,11011783
806856,0089-03,0089-03,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,30,113000,,PI,45246.28777417,2348.84480216502,11011784
806860,0092-01,0092-01,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,45,120000,,DH,43149.552469075,1681.00270317164,11011785
806861,0092-02,0092-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,25,210000,,SA,158509.18420501,2513.96507499491,11011786
806862,0092-03,0092-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,200000,,PI,99612.0406216,2935.95199297971,11011787
806867,0092-08,0092-08,RFSPL,Refuse Pile,COM,Reclamation Complete,3,Environmental Impact,41,41 Refuse Pile,3,5000,,GO,16792.554797935,656.387394780557,11011788
806868,0092-09,0092-09,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,08,08 Subsidence Prone Area,4,0,,SP,14395.807050835,464.457253821912,11011789
806869,0092-10,0092-10,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,0,0,,SA,186895.16151254,3229.7115002518,11011790
806872,0093-01,0093-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,15,56400,,,51620.45185988,1403.88106071061,11011791
806874,0094-01,0094-01,SUB,Subsidence Area,COM,Reclamation Complete,UNDET,Priority has not been determined,53,53 Suspected Subsidence Prone Area,0,0,,S,5886.361861535,283.667192505466,11011792
806876,0094-03,0094-03,SUB,Subsidence Area,ABAND,Abandoned,2,Health or Safety Impact,53,53 Suspected Subsidence Prone Area,0,0,,S,123850.650215615,1335.30492319159,11011793
806877,0095-01,0095-01,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,08,08 Subsidence Prone Area,0,0,,,8308.67396268,401.213530604204,11011794
806880,0097-01,0097-01,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,21,21 Flooded Strip Mine,36,20,,HWB,17278.22950484,637.326001554671,11011795
806881,0097-02,0097-02,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,0,0,,SA,30228.234648745,966.969979559487,11011796
806882,0097-03,0097-03,STBSN,Settling Basin,COM,Reclamation Complete,3,Environmental Impact,64,64 Coal Processing Settling Basin,9,0,,O,3686.01776484,225.824951505277,11011797
806883,0097-04,0097-04,STBSN,Settling Basin,COM,Reclamation Complete,3,Environmental Impact,64,64 Coal Processing Settling Basin,8,0,,O,1752.805894485,158.696939322034,11011798
806884,0097-05,0097-05,STBSN,Settling Basin,COM,Reclamation Complete,3,Environmental Impact,64,64 Coal Processing Settling Basin,11,20,,O,1236.29655764,130.246441846149,11011799
806888,0097-09,0097-09,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,21,21 Flooded Strip Mine,15,0,,DH,4690.22787486,398.33568487311,11011800
806889,0097-10,0097-10,RFSPL,Refuse Pile,COM,Reclamation Complete,3,Environmental Impact,41,41 Refuse Pile,10,0,,GO,3425.100232365,223.252087942946,11011801
806892,0098-01,0098-01,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,21,21 Flooded Strip Mine,60,160000,,"HWB, DH",73531.30715067,2355.75351087501,11011802
806893,0098-02,0098-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,30,42000,,,229854.628748785,3423.26752207481,11011803
806894,0098-03,0098-03,RFSPL,Refuse Pile,ABAND,Abandoned,3,Environmental Impact,41,41 Refuse Pile,,,,GO,68276.83077485,1352.45220144314,11011804
806895,0098-04,0098-04,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,50,,,"HWB, DH",69034.707664365,3239.50220007701,11011805
806896,0098-05,0098-05,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,,,,SA,280664.800626805,3505.58993542812,11011806
806897,0098-06,0098-06,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,,,H,4893.283843935,809.941619636182,11011807
806901,0098-10,0098-10,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,21,21 Flooded Strip Mine,20,0,,IRW,2806.956883725,210.095046811898,11011808
806904,0098-13,0098-13,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,21,21 Flooded Strip Mine,,,,"HWB, DH",18222.8850384,722.628736682062,11011809
806907,0099-03,0099-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,22000,,,12205.967927265,644.756855966755,11011810
806908,0099-04,0099-04,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,21,21 Flooded Strip Mine,20,22000,,H,10925.527389185,669.448478893962,11011811
806909,0099-05,0099-05,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,0,,,15332.465347105,748.865548964158,11011812
806910,0099-06,0099-06,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,21,21 Flooded Strip Mine,20,0,,PI,7549.299045585,450.497613802865,11011813
806911,0099-07,0099-07,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,0,,,61121.656017075,2358.15047301525,11011814
806912,0099-08,0099-08,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,0,,,51689.89699519,921.56832714044,11011815
806913,0100-01,0100-01,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,40,0,,H,41001.544289095,1026.08713267899,11011816
806914,0100-02,0100-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,0,82500,,SA,29044.189481635,1043.3467605072,11011817
806915,0100-03,0100-03,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,0,0,,DP,14655.206030875,459.841129727744,11011818
806916,0101-01,0101-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,0,,PI,85781.661905315,3171.02363580846,11011819
806920,0101-05,0101-05,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,0,0,,SA,109818.15944074,3372.17450275336,11011820
806927,0102-01,0102-01,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,30,40000,,DH,11607.597719145,597.048409276563,11011821
806928,0102-02,0102-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,32000,,,17448.395494905,632.506546928791,11011822
806932,0104-01,0104-01,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,50,107000,,PI,19598.205780575,1122.32076566701,11011823
806933,0104-02,0104-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,25,160000,,,88282.481697845,1752.50022026707,11011824
806934,0104-03,0104-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,48000,,,22459.29819663,1209.26504251948,11011825
806935,0104-04,0104-04,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,30,64000,,,28549.357059525,1018.66322425286,11011826
806936,0104-05,0104-05,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,107000,,,38719.95998135,1240.71307673942,11011827
806937,0104-06,0104-06,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,15,97000,,,93188.68195434,1477.61631967863,11011828
